timestamp,OutDCA_1,OutDCV_1,In1DCV_1,In2DCV_1,DCWh_1,In1DCA_1,In2DCA_1,OutDCA_2,OutDCV_2,In1DCV_2,In2DCV_2,DCWh_2,In1DCA_2,In2DCA_2,OutDCA_3,OutDCV_3,In1DCV_3,In2DCV_3,DCWh_3,In1DCA_3,In2DCA_3,OutDCA_4,OutDCV_4,In1DCV_4,In2DCV_4,DCWh_4,In1DCA_4,In2DCA_4,OutDCA_5,OutDCV_5,In1DCV_5,In2DCV_5,DCWh_5,In1DCA_5,In2DCA_5,OutDCA_6,OutDCV_6,In1DCV_6,In2DCV_6,DCWh_6,In1DCA_6,In2DCA_6
1759528811970,-0.016,704,208,497,0,0,-0.016,-0.014,706,252,453,0,-0.001,-0.017,-0.014,706,253,454,0,0,-0.013000000000000001,-0.014,706,253,454,0,0,-0.013000000000000001,-0.016,706,208,498,0,0,-0.017,-0.014,702,253,448,0,-0.002,-0.017
1759528832008,-0.016,704,208,497,0,0,-0.016,-0.013000000000000001,706,253,452,0,0,-0.016,-0.014,706,253,454,0,0,-0.013000000000000001,-0.014,706,253,454,0,0,-0.013000000000000001,-0.016,706,208,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528852073,-0.016,704,208,497,0,0,-0.016,-0.013000000000000001,706,253,452,0,0,-0.016,-0.014,706,253,454,0,0,-0.013000000000000001,-0.014,706,253,454,0,0,-0.013000000000000001,-0.016,706,208,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528872008,-0.016,704,208,497,0,0,-0.016,-0.013000000000000001,706,253,452,0,0,-0.016,-0.014,706,253,454,0,0,-0.013000000000000001,-0.014,706,253,454,0,0,-0.013000000000000001,-0.016,706,208,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528892030,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,253,452,0,0,-0.016,-0.014,706,252,454,0,0,-0.013000000000000001,-0.014,706,252,454,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528911978,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,253,452,0,0,-0.016,-0.014,706,252,454,0,0,-0.013000000000000001,-0.014,706,252,454,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528931994,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,253,452,0,0,-0.016,-0.014,706,252,454,0,0,-0.013000000000000001,-0.014,706,252,454,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528951984,-0.016,704,207,497,0,0,-0.016,-0.012,706,252,453,0,0,-0.016,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528972014,-0.016,704,207,497,0,0,-0.016,-0.012,706,252,453,0,0,-0.016,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759528991983,-0.016,704,207,497,0,0,-0.016,-0.012,706,252,453,0,0,-0.016,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,703,253,448,0,0,-0.017
1759529012027,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,252,453,0,0,-0.017,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,702,253,448,0,0,-0.017
1759529031988,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,252,453,0,0,-0.017,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,702,253,448,0,0,-0.017
1759529052054,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,252,453,0,0,-0.017,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.013000000000000001,702,253,448,0,0,-0.017
1759529072032,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,252,453,0,0,-0.016,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.014,702,252,449,0,-0.002,-0.017
1759529092038,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,252,453,0,0,-0.016,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.014,702,252,449,0,-0.002,-0.017
1759529112054,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,252,453,0,0,-0.016,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.014,702,252,449,0,-0.002,-0.017
1759529132055,-0.016,704,207,497,0,0,-0.016,-0.013000000000000001,706,252,453,0,0,-0.016,-0.014,706,252,455,0,0,-0.013000000000000001,-0.014,706,252,455,0,0,-0.013000000000000001,-0.016,706,207,498,0,0,-0.017,-0.014,702,252,449,0,-0.002,-0.017
