timestamp,OutDCA_1,OutDCV_1,In1DCV_1,In2DCV_1,DCWh_1,In1DCA_1,In2DCA_1,OutDCA_2,OutDCV_2,In1DCV_2,In2DCV_2,DCWh_2,In1DCA_2,In2DCA_2,OutDCA_3,OutDCV_3,In1DCV_3,In2DCV_3,DCWh_3,In1DCA_3,In2DCA_3,OutDCA_4,OutDCV_4,In1DCV_4,In2DCV_4,DCWh_4,In1DCA_4,In2DCA_4,OutDCA_5,OutDCV_5,In1DCV_5,In2DCV_5,DCWh_5,In1DCA_5,In2DCA_5,OutDCA_6,OutDCV_6,In1DCV_6,In2DCV_6,DCWh_6,In1DCA_6,In2DCA_6
1756361360586,0,742,565,568,0,0,0,0.47200000000000003,744,407,408,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.09,744,561,567,0,0,0,,740,428,423,0,0,0
1756361370597,0,742,565,568,0,0,0,0.47200000000000003,744,407,408,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.09,744,561,567,0,0,0,,740,428,423,0,0,0
1756361380591,0,742,565,568,0,0,0,0.47200000000000003,744,407,408,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.09,744,561,567,0,0,0,,740,428,423,0,0,0
1756361390557,0,742,565,568,0,0,0,0.47200000000000003,744,407,408,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.09,744,561,567,0,0,0,,740,428,423,0,0,0
1756361400646,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,428,421,0,0,0
1756361410602,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,428,421,0,0,0
1756361420631,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,428,421,0,0,0
1756361430664,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,428,421,0,0,0
1756361440613,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,428,421,0,0,0
1756361450659,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.092,743,516,521,0,0,0,0.092,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,428,421,0,0,0
1756361460686,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,429,422,0,0,0
1756361470650,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,429,422,0,0,0
1756361480650,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,429,422,0,0,0
1756361490691,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,429,422,0,0,0
1756361500712,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,429,422,0,0,0
1756361510734,-0.001,742,566,569,0,0,0,0.512,744,418,406,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.08700000000000001,743,516,521,0,0,0,0.083,744,561,568,0,0,0,,740,429,422,0,0,0
1756361520693,0,742,565,568,0,0,0,0.512,744,418,406,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.092,744,560,566,0,0,0,,740,429,422,0,0,0
1756361530729,0,742,565,568,0,0,0,0.512,744,418,406,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.092,744,560,566,0,0,0,,740,429,422,0,0,0
1756361540686,0,742,565,568,0,0,0,0.512,744,418,406,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.092,744,560,566,0,0,0,,740,429,422,0,0,0
1756361550740,0,742,565,568,0,0,0,0.512,744,418,406,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.092,744,560,566,0,0,0,,740,429,422,0,0,0
1756361560732,0,742,565,568,0,0,0,0.512,744,418,406,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.092,744,560,566,0,0,0,,740,429,422,0,0,0
1756361570690,0,742,565,568,0,0,0,0.512,744,418,406,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.092,744,560,566,0,0,0,,740,429,422,0,0,0
1756361580713,0,741,563,567,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.108,744,557,564,0,0,0,,740,419,421,0,0,0
1756361590752,0,741,563,567,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.108,744,557,564,0,0,0,,740,419,421,0,0,0
1756361600753,0,741,563,567,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.108,744,557,564,0,0,0,,740,419,421,0,0,0
1756361610722,0,741,563,567,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.108,744,557,564,0,0,0,,740,419,421,0,0,0
1756361620764,0,741,563,567,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.108,744,557,564,0,0,0,,740,419,421,0,0,0
1756361630750,0,741,563,567,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.09,743,516,520,0,0,0,0.09,743,516,520,0,0,0,0.108,744,557,564,0,0,0,,740,419,421,0,0,0
1756361640809,0,741,561,564,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.108,744,557,564,0,0,0,,740,412,417,0,0,0
1756361650839,0,741,561,564,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.108,744,557,564,0,0,0,,740,412,417,0,0,0
1756361660830,0,741,561,564,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.108,744,557,564,0,0,0,,740,412,417,0,0,0
1756361670826,0,741,561,564,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.108,744,557,564,0,0,0,,740,412,417,0,0,0
1756361680871,0,741,561,564,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.108,744,557,564,0,0,0,,740,412,417,0,0,0
1756361690826,0,741,561,564,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.14100000000000001,743,509,513,0,0,0,0.108,744,557,564,0,0,0,,740,412,417,0,0,0
1756361700843,0.035,741,557,560,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.163,743,504,509,0,0,0,0.163,743,504,509,0,0,0,0.167,743,546,555,0,0,0,,740,412,417,0,0,0
1756361710842,0.035,741,557,560,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.163,743,504,509,0,0,0,0.163,743,504,509,0,0,0,0.167,743,546,555,0,0,0,,740,412,417,0,0,0
1756361720844,0.035,741,557,560,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.163,743,504,509,0,0,0,0.163,743,504,509,0,0,0,0.167,743,546,555,0,0,0,,740,412,417,0,0,0
1756361730870,0.035,741,557,560,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.163,743,504,509,0,0,0,0.163,743,504,509,0,0,0,0.167,743,546,555,0,0,0,,740,412,417,0,0,0
1756361748849,0.035,741,557,560,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.163,743,504,509,0,0,0,0.163,743,504,509,0,0,0,0.167,743,546,555,0,0,0,,740,412,417,0,0,0
1756361758882,0.035,741,557,560,0,0,0,0.47900000000000004,744,433,408,0,0,0,0.163,743,504,509,0,0,0,0.163,743,504,509,0,0,0,0.167,743,546,555,0,0,0,,740,412,417,0,0,0
1756361768923,0.035,741,557,560,0,0,0,0.36,743,417,402,0,0,0,0.177,743,499,506,0,0,0,0.177,743,499,506,0,0,0,0.187,743,542,550,0,0,0,,739,405,404,0,0,0
1756361786607,0.035,741,557,560,0,0,0,0.36,743,417,402,0,0,0,0.177,743,499,506,0,0,0,0.177,743,499,506,0,0,0,0.187,743,542,550,0,0,0,,739,405,404,0,0,0
1756361796591,0.035,741,557,560,0,0,0,0.36,743,417,402,0,0,0,0.177,743,499,506,0,0,0,0.177,743,499,506,0,0,0,0.187,743,542,550,0,0,0,,739,405,404,0,0,0
1756361806644,0.035,741,557,560,0,0,0,0.36,743,417,402,0,0,0,0.177,743,499,506,0,0,0,0.177,743,499,506,0,0,0,0.187,743,542,550,0,0,0,,739,405,404,0,0,0
1756361816642,0.035,741,557,560,0,0,0,0.36,743,417,402,0,0,0,0.177,743,499,506,0,0,0,0.177,743,499,506,0,0,0,0.187,743,542,550,0,0,0,,739,405,404,0,0,0
1756361826624,0.052000000000000005,741,552,555,0,0,0,0.36,743,417,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.187,743,542,550,0,0,0,,739,401,410,0,0,0
1756361836593,0.052000000000000005,741,552,555,0,0,0,0.36,743,417,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.187,743,542,550,0,0,0,,739,401,410,0,0,0
1756361846672,0.052000000000000005,741,552,555,0,0,0,0.36,743,417,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.187,743,542,550,0,0,0,,739,401,410,0,0,0
1756361856674,0.052000000000000005,741,552,555,0,0,0,0.36,743,417,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.187,743,542,550,0,0,0,,739,401,410,0,0,0
1756361866693,0.052000000000000005,741,552,555,0,0,0,0.36,743,417,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.187,743,542,550,0,0,0,,739,401,410,0,0,0
1756361876616,0.052000000000000005,741,552,555,0,0,0,0.36,743,417,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.187,743,542,550,0,0,0,,739,401,410,0,0,0
1756361886645,0.07200000000000001,741,549,553,0,0,0,0.324,743,408,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.20400000000000001,743,537,543,0,0,0,,739,401,410,0,0,0
1756361896702,0.07200000000000001,741,549,553,0,0,0,0.324,743,408,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.20400000000000001,743,537,543,0,0,0,,739,401,410,0,0,0
1756361906683,0.07200000000000001,741,549,553,0,0,0,0.324,743,408,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.20400000000000001,743,537,543,0,0,0,,739,401,410,0,0,0
1756361916714,0.07200000000000001,741,549,553,0,0,0,0.324,743,408,402,0,0,0,0.193,743,494,503,0,0,0,0.193,743,494,503,0,0,0,0.20400000000000001,743,537,543,0,0,0,,739,401,410,0,0,0
