timestamp,OutDCA_1,OutDCV_1,In1DCV_1,In2DCV_1,DCWh_1,In1DCA_1,In2DCA_1,OutDCA_2,OutDCV_2,In1DCV_2,In2DCV_2,DCWh_2,In1DCA_2,In2DCA_2,OutDCA_3,OutDCV_3,In1DCV_3,In2DCV_3,DCWh_3,In1DCA_3,In2DCA_3,OutDCA_4,OutDCV_4,In1DCV_4,In2DCV_4,DCWh_4,In1DCA_4,In2DCA_4,OutDCA_5,OutDCV_5,In1DCV_5,In2DCV_5,DCWh_5,In1DCA_5,In2DCA_5,OutDCA_6,OutDCV_6,In1DCV_6,In2DCV_6,DCWh_6,In1DCA_6,In2DCA_6
1757329412018,0,741,582,583,0,0,0,1.4020000000000001,744,528,531,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.109,743,578,580,0,0,0,6.867,740,447,453,0,5,5
1757329422033,0,741,582,583,0,0,0,1.4020000000000001,744,528,531,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.109,743,578,580,0,0,0,6.867,740,447,453,0,5,5
1757329432076,0,741,582,583,0,0,0,1.4020000000000001,744,528,531,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.109,743,578,580,0,0,0,6.867,740,447,453,0,5,5
1757329442071,0,741,582,583,0,0,0,1.4020000000000001,744,528,531,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.109,743,578,580,0,0,0,6.867,740,447,453,0,5,5
1757329452056,0,741,582,583,0,0,0,1.4020000000000001,744,528,531,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.109,743,578,580,0,0,0,6.867,740,447,453,0,5,5
1757329462079,0,741,582,583,0,0,0,1.4020000000000001,744,528,531,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.109,743,578,580,0,0,0,6.867,740,447,453,0,5,5
1757329472091,0,741,582,583,0,0,0,1.416,744,528,532,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329482090,0,741,582,583,0,0,0,1.416,744,528,532,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329492065,0,741,582,583,0,0,0,1.416,744,528,532,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329502070,0,741,582,583,0,0,0,1.416,744,528,532,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329512084,0,741,582,583,0,0,0,1.416,744,528,532,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329522077,0,741,582,583,0,0,0,1.416,744,528,532,0,0,1,0.101,743,534,540,0,0,0,0.101,743,534,540,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329532120,0,742,584,586,0,0,0,1.391,744,532,535,0,0,1,0.075,743,536,542,0,0,0,0.075,743,536,542,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329542083,0,742,584,586,0,0,0,1.391,744,532,535,0,0,1,0.075,743,536,542,0,0,0,0.075,743,536,542,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329552086,0,742,584,586,0,0,0,1.391,744,532,535,0,0,1,0.075,743,536,542,0,0,0,0.075,743,536,542,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329562084,0,742,584,586,0,0,0,1.391,744,532,535,0,0,1,0.075,743,536,542,0,0,0,0.075,743,536,542,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329572120,0,742,584,586,0,0,0,1.391,744,532,535,0,0,1,0.075,743,536,542,0,0,0,0.075,743,536,542,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329582079,0,742,584,586,0,0,0,1.391,744,532,535,0,0,1,0.075,743,536,542,0,0,0,0.075,743,536,542,0,0,0,0.114,743,578,580,0,0,0,8.208,740,488,493,0,6,6
1757329592089,0,741,579,580,0,0,0,1.389,744,525,529,0,0,1,0.076,743,529,536,0,0,0,0.076,743,529,536,0,0,0,0.093,743,574,576,0,0,0,8.208,740,488,493,0,6,6
1757329602115,0,741,579,580,0,0,0,1.389,744,525,529,0,0,1,0.076,743,529,536,0,0,0,0.076,743,529,536,0,0,0,0.093,743,574,576,0,0,0,8.208,740,488,493,0,6,6
1757329612110,0,741,579,580,0,0,0,1.389,744,525,529,0,0,1,0.076,743,529,536,0,0,0,0.076,743,529,536,0,0,0,0.093,743,574,576,0,0,0,8.208,740,488,493,0,6,6
1757329622127,0,741,579,580,0,0,0,1.389,744,525,529,0,0,1,0.076,743,529,536,0,0,0,0.076,743,529,536,0,0,0,0.093,743,574,576,0,0,0,8.208,740,488,493,0,6,6
1757329632141,0,741,579,580,0,0,0,1.389,744,525,529,0,0,1,0.076,743,529,536,0,0,0,0.076,743,529,536,0,0,0,0.093,743,574,576,0,0,0,8.208,740,488,493,0,6,6
1757329642178,0,741,579,580,0,0,0,1.389,744,525,529,0,0,1,0.076,743,529,536,0,0,0,0.076,743,529,536,0,0,0,0.093,743,574,576,0,0,0,8.208,740,488,493,0,6,6
1757329652167,0,741,579,580,0,0,0,1.549,743,514,519,0,1,1,0.23600000000000002,742,521,529,0,0,0,0.23600000000000002,742,521,529,0,0,0,0.246,742,564,568,0,0,0,6.309,739,447,454,0,5,5
1757329662169,0,741,579,580,0,0,0,1.549,743,514,519,0,1,1,0.23600000000000002,742,521,529,0,0,0,0.23600000000000002,742,521,529,0,0,0,0.246,742,564,568,0,0,0,6.309,739,447,454,0,5,5
1757329672153,0,741,579,580,0,0,0,1.549,743,514,519,0,1,1,0.23600000000000002,742,521,529,0,0,0,0.23600000000000002,742,521,529,0,0,0,0.246,742,564,568,0,0,0,6.309,739,447,454,0,5,5
1757329682147,0,741,579,580,0,0,0,1.549,743,514,519,0,1,1,0.23600000000000002,742,521,529,0,0,0,0.23600000000000002,742,521,529,0,0,0,0.246,742,564,568,0,0,0,6.309,739,447,454,0,5,5
