timestamp,OutDCA_1,OutDCV_1,In1DCV_1,In2DCV_1,DCWh_1,In1DCA_1,In2DCA_1,OutDCA_2,OutDCV_2,In1DCV_2,In2DCV_2,DCWh_2,In1DCA_2,In2DCA_2,OutDCA_3,OutDCV_3,In1DCV_3,In2DCV_3,DCWh_3,In1DCA_3,In2DCA_3,OutDCA_4,OutDCV_4,In1DCV_4,In2DCV_4,DCWh_4,In1DCA_4,In2DCA_4,OutDCA_5,OutDCV_5,In1DCV_5,In2DCV_5,DCWh_5,In1DCA_5,In2DCA_5,OutDCA_6,OutDCV_6,In1DCV_6,In2DCV_6,DCWh_6,In1DCA_6,In2DCA_6
1758060004695,-0.016,700,206,494,0,0,-1,65.524,702,251,450,0,0,-1,65.522,702,250,452,0,0,-1,65.522,702,250,452,0,0,-1,65.519,702,206,495,0,0,-1,65.523,698,251,446,0,0,-1
1758060014695,-0.016,700,206,494,0,0,-1,65.524,702,251,450,0,0,-1,65.522,702,250,452,0,0,-1,65.522,702,250,452,0,0,-1,65.519,702,206,495,0,0,-1,65.523,698,251,446,0,0,-1
1758060024695,-0.016,700,206,494,0,0,-1,65.524,702,251,450,0,0,-1,65.522,702,250,452,0,0,-1,65.522,702,250,452,0,0,-1,65.519,702,206,495,0,0,-1,65.523,698,251,446,0,0,-1
1758060034694,-0.016,700,206,494,0,0,-1,65.524,702,251,450,0,0,-1,65.522,702,250,452,0,0,-1,65.522,702,250,452,0,0,-1,65.519,702,206,495,0,0,-1,65.523,698,251,446,0,0,-1
1758060044698,-0.016,700,206,494,0,0,-1,65.524,702,251,450,0,0,-1,65.522,702,250,452,0,0,-1,65.522,702,250,452,0,0,-1,65.519,702,206,495,0,0,-1,65.523,698,251,446,0,0,-1
1758060054717,-0.016,700,206,494,0,0,-1,65.524,702,251,450,0,0,-1,65.522,702,250,452,0,0,-1,65.522,702,250,452,0,0,-1,65.519,702,206,495,0,0,-1,65.523,698,251,446,0,0,-1
1758060064709,-0.016,700,206,494,0,0,-1,65.523,702,251,450,0,0,-1,65.522,702,251,452,0,0,-1,65.522,702,251,452,0,0,-1,65.52,702,206,496,0,0,-1,65.523,698,251,445,0,0,-1
1758060074724,-0.016,700,206,494,0,0,-1,65.523,702,251,450,0,0,-1,65.522,702,251,452,0,0,-1,65.522,702,251,452,0,0,-1,65.52,702,206,496,0,0,-1,65.523,698,251,445,0,0,-1
1758060084679,-0.016,700,206,494,0,0,-1,65.523,702,251,450,0,0,-1,65.522,702,251,452,0,0,-1,65.522,702,251,452,0,0,-1,65.52,702,206,496,0,0,-1,65.523,698,251,445,0,0,-1
1758060094687,-0.016,700,206,494,0,0,-1,65.523,702,251,450,0,0,-1,65.522,702,251,452,0,0,-1,65.522,702,251,452,0,0,-1,65.52,702,206,496,0,0,-1,65.523,698,251,445,0,0,-1
1758060104709,-0.016,700,206,494,0,0,-1,65.523,702,251,450,0,0,-1,65.522,702,251,452,0,0,-1,65.522,702,251,452,0,0,-1,65.52,702,206,496,0,0,-1,65.523,698,251,445,0,0,-1
